"URL","page type","primary query","secondary queries","monetization relevance","cannibalization notes"
"/","root-redirect","Locale Redirect","","low","Low overlap risk"
"/_not-found","404","404: This page could not be found.","","low","Low overlap risk"
"/de","homepage","browser pdf tools","private pdf tools; local pdf tools; pdf tools without upload; OpenToolsKit","medium","Low overlap risk"
"/de/about","trust-page","about opentoolskit","opentoolskit agpl; browser side file tools; private utility platform; OpenToolsKit","medium","Low overlap risk"
"/de/contact","trust-page","opentoolskit support","opentoolskit github; opentoolskit source code; agpl source availability; OpenToolsKit","medium","Low overlap risk"
"/de/faq","trust-page","opentoolskit faq","browser pdf tools faq; pdf privacy faq; local pdf processing questions; OpenToolsKit","medium","Low overlap risk"
"/de/privacy","trust-page","browser side file processing privacy policy","opentoolskit privacy policy; local pdf processing privacy; pdf tools privacy; OpenToolsKit","medium","Low overlap risk"
"/de/tools","tools-directory","pdf tool directory","pdf tools list; online pdf tools without upload; browser pdf toolkit; OpenToolsKit","medium","Low overlap risk"
"/de/tools/add-attachments","tool-page","anhÃ¤nge hinzufÃ¼gen","embed files pdf; multiple attachments pdf; any format pdf; pdf anhÃ¤nge","high","Low overlap risk"
"/de/tools/add-blank-page","tool-page","add blank page","insert position pdf; page size pdf; multiple pages pdf; insert page","high","Low overlap risk"
"/de/tools/add-stamps","tool-page","stempel hinzufÃ¼gen","image stamps pdf; preset stamps pdf; custom position pdf; pdf stempel","high","Low overlap risk"
"/de/tools/add-watermark","tool-page","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; pdf wasserzeichen","high","Low overlap risk"
"/de/tools/alternate-merge","tool-page","wechselweise zusammenfÃ¼gen","alternate pages pdf; preserve bookmarks pdf; custom order pdf; alternate merge","high","Low overlap risk"
"/de/tools/background-color","tool-page","hintergrundfarbe Ã¤ndern","custom color pdf; all pages pdf; selected pages pdf; pdf hintergrundfarbe","high","Low overlap risk"
"/de/tools/bmp-to-pdf","tool-page","bmp to pdf","multiple images pdf; page size pdf; compression pdf; convert bmp","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/bookmark","tool-page","lesezeichen bearbeiten","add bookmarks pdf; edit bookmarks pdf; import bookmarks pdf; pdf lesezeichen","high","Low overlap risk"
"/de/tools/category/convert-from-pdf","category-hub","convert pdf to other formats","pdf to image browser; pdf to docx browser; pdf export tools; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/category/convert-to-pdf","category-hub","convert files to pdf browser","image to pdf browser; text to pdf online private; office to pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/category/edit-annotate","category-hub","edit pdf online browser","annotate pdf in browser; sign and watermark pdf; fill pdf forms online without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/category/optimize-repair","category-hub","optimize pdf file","compress pdf in browser; repair pdf file; reduce pdf size without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/category/organize-manage","category-hub","organize pdf pages","merge split reorder pdf; extract pdf pages; manage pdf pages; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/category/secure-pdf","category-hub","secure pdf files","encrypt pdf browser; remove pdf metadata; redact pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/cbz-to-pdf","tool-page","cbz zu pdf","comic archive pdf; image extraction pdf; page order pdf; comic zu pdf","high","Low overlap risk"
"/de/tools/change-permissions","tool-page","change permissions","print permission pdf; copy permission pdf; edit permission pdf; pdf permissions","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/combine-single-page","tool-page","combine to single page","continuous scroll pdf; stitch pages pdf; custom spacing pdf; combine pages","high","Low overlap risk"
"/de/tools/compare-pdfs","tool-page","pdfs vergleichen","side by side pdf; highlight differences pdf; overlay mode pdf; pdf vergleichen","high","Low overlap risk"
"/de/tools/compress-pdf","tool-page","compress pdf file","reduce pdf size; pdf too large for upload; shrink pdf in browser; pdf komprimieren","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/crop-pdf","tool-page","pdf zuschneiden","trim margins pdf; custom crop pdf; all pages pdf; pdf rÃ¤nder entfernen","high","Low overlap risk"
"/de/tools/decrypt-pdf","tool-page","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; pdf passwort entfernen","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/delete-pages","tool-page","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; pdf seiten lÃ¶schen","high","Low overlap risk"
"/de/tools/deskew-pdf","tool-page","pdf begradigen","auto straighten pdf; scanned documents pdf; angle detection pdf; pdf gerade machen","high","Low overlap risk"
"/de/tools/digital-sign-pdf","tool-page","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; digitale signatur pdf","high","Low overlap risk"
"/de/tools/divide-pages","tool-page","seiten unterteilen","horizontal split pdf; vertical split pdf; custom divisions pdf; pdf seiten teilen","high","Low overlap risk"
"/de/tools/djvu-to-pdf","tool-page","djvu zu pdf","preserve formatting pdf; dpi setting pdf; quality setting pdf; djvu konvertieren","high","Low overlap risk"
"/de/tools/edit-attachments","tool-page","edit attachments","view attachments pdf; remove attachments pdf; rename attachments pdf; manage pdf files","high","Low overlap risk"
"/de/tools/edit-metadata","tool-page","metadaten bearbeiten","edit title pdf; edit author pdf; edit subject pdf; pdf metadaten Ã¤ndern","high","Low overlap risk"
"/de/tools/edit-pdf","tool-page","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; pdf bearbeiten","high","Low overlap risk"
"/de/tools/email-to-pdf","tool-page","e-mail zu pdf","inline images pdf; attachments pdf; cc bcc pdf; email zu pdf","high","Low overlap risk"
"/de/tools/encrypt-pdf","tool-page","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; pdf passwort schutz","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/epub-to-pdf","tool-page","epub to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert epub","high","Low overlap risk"
"/de/tools/extract-attachments","tool-page","anhÃ¤nge extrahieren","extract all pdf; zip output pdf; batch extract pdf; pdf dateien extrahieren","high","Low overlap risk"
"/de/tools/extract-images","tool-page","extract images from pdf","extract all images pdf; filter small pdf; download zip pdf; extract pdf images","high","Low overlap risk"
"/de/tools/extract-pages","tool-page","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; pdf seiten extrahieren","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/extract-tables","tool-page","tabellen aus pdf extrahieren","json export pdf; markdown export pdf; csv export pdf; tabellen extrahieren","high","Low overlap risk"
"/de/tools/fb2-to-pdf","tool-page","fb2 zu pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; fb2 konvertieren","high","Low overlap risk"
"/de/tools/find-and-redact","tool-page","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/fix-page-size","tool-page","seitengrÃ¶ÃŸe vereinheitlichen","standardize size pdf; custom size pdf; preserve content pdf; pdf seitengrÃ¶ÃŸe anpassen","high","Low overlap risk"
"/de/tools/flatten-pdf","tool-page","flatten pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; flatten forms","high","Low overlap risk"
"/de/tools/font-to-outline","tool-page","schrift zu kontur","convert fonts pdf; vector paths pdf; compatibility pdf; kontur schriften","high","Low overlap risk"
"/de/tools/form-creator","tool-page","formular-ersteller","text fields pdf; checkboxes pdf; dropdowns pdf; pdf formular erstellen","high","Low overlap risk"
"/de/tools/form-filler","tool-page","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; pdf formular ausfÃ¼llen","high","Low overlap risk"
"/de/tools/grid-combine","tool-page","rasterkombination pdf","combine multiple files pdf; grid layout pdf; custom spacing pdf; raster kombinieren","high","Low overlap risk"
"/de/tools/header-footer","tool-page","kopf- &amp; fuÃŸzeile","custom text pdf; page numbers pdf; date pdf; pdf kopfzeile","high","Low overlap risk"
"/de/tools/heic-to-pdf","tool-page","heic in pdf","iphone photos pdf; multiple images pdf; page size pdf; iphone foto konvertieren","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/image-to-pdf","tool-page","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; bild in pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/invert-colors","tool-page","farben invertieren","dark mode pdf; invert all pdf; preserve images pdf; pdf farben invertieren","high","Low overlap risk"
"/de/tools/jpg-to-pdf","tool-page","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpg in pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/json-to-pdf","tool-page","json in pdf","formatted output pdf; syntax highlighting pdf; page size pdf; json visualisieren","high","Low overlap risk"
"/de/tools/linearize-pdf","tool-page","pdf fÃ¼r web optimieren","fast web view pdf; optimize streaming pdf; batch process pdf; pdf linearisieren","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/markdown-to-pdf","tool-page","markdown zu pdf","commonmark pdf; gfm pdf; code highlighting pdf; md zu pdf","high","Low overlap risk"
"/de/tools/merge-pdf","tool-page","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; pdf zusammenfÃ¼gen","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/mobi-to-pdf","tool-page","mobi to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert mobi","high","Low overlap risk"
"/de/tools/n-up-pdf","tool-page","n-up (mehrere seiten pro blatt)","2 up pdf; 4 up pdf; 6 up pdf; n-up pdf","high","Low overlap risk"
"/de/tools/ocg-manager","tool-page","pdf layer manager (ocg)","view layers pdf; toggle layers pdf; add layers pdf; pdf layers","high","Low overlap risk"
"/de/tools/ocr-pdf","tool-page","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf ocr","high","Low overlap risk"
"/de/tools/organize-pdf","tool-page","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; pdf organisieren","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/page-dimensions","tool-page","page dimensions","analyze size pdf; orientation pdf; units conversion pdf; pdf page size","high","Low overlap risk"
"/de/tools/page-numbers","tool-page","seitenzahlen hinzufÃ¼gen","custom position pdf; custom format pdf; start number pdf; pdf seitenzahlen","high","Low overlap risk"
"/de/tools/pdf-booklet","tool-page","pdf-broschÃ¼ren-ersteller","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf broschÃ¼re","high","Low overlap risk"
"/de/tools/pdf-multi-tool","tool-page","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; pdf editor deutsch","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/pdf-reader","tool-page","pdf reader","page navigation pdf; zoom pdf; rotate pdf; pdf viewer","high","Low overlap risk"
"/de/tools/pdf-to-bmp","tool-page","pdf in bmp","all pages pdf; selected pages pdf; dpi setting pdf; bitmap konverter","high","Low overlap risk"
"/de/tools/pdf-to-docx","tool-page","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf in word","high","Low overlap risk"
"/de/tools/pdf-to-excel","tool-page","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf in excel","high","Low overlap risk"
"/de/tools/pdf-to-greyscale","tool-page","pdf in graustufen","convert colors pdf; preserve text pdf; all pages pdf; pdf graustufen","high","Low overlap risk"
"/de/tools/pdf-to-jpg","tool-page","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdf in jpg","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/pdf-to-json","tool-page","pdf in json","extract text pdf; extract metadata pdf; structured output pdf; datenextraktion pdf","high","Low overlap risk"
"/de/tools/pdf-to-markdown","tool-page","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","high","Low overlap risk"
"/de/tools/pdf-to-pdfa","tool-page","pdf zu pdf/a","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf zu pdfa","high","Low overlap risk"
"/de/tools/pdf-to-png","tool-page","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdf in png","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/pdf-to-pptx","tool-page","pdf in powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf in pptx","high","Low overlap risk"
"/de/tools/pdf-to-svg","tool-page","pdf to svg","vector output pdf; scalable quality pdf; page preview pdf; convert pdf to svg","high","Low overlap risk"
"/de/tools/pdf-to-tiff","tool-page","pdf in tiff","all pages pdf; multi page tiff pdf; dpi setting pdf; profidruck tiff","high","Low overlap risk"
"/de/tools/pdf-to-webp","tool-page","pdf in webp","all pages pdf; selected pages pdf; quality setting pdf; modernes bildformat","high","Low overlap risk"
"/de/tools/pdf-to-zip","tool-page","pdfs to zip","package pdfs pdf; compression pdf; batch process pdf; pdf to zip","high","Low overlap risk"
"/de/tools/png-to-pdf","tool-page","png in pdf","multiple images pdf; transparency pdf; page size pdf; png umwandeln","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/posterize-pdf","tool-page","posterize pdf","split large page pdf; custom grid pdf; overlap setting pdf; tile pdf","high","Low overlap risk"
"/de/tools/psd-to-pdf","tool-page","psd to pdf","multiple files pdf; psd layers pdf; page size pdf; convert psd","high","Low overlap risk"
"/de/tools/rasterize-pdf","tool-page","pdf rastern","dpi control pdf; png jpeg webp pdf pdf; page range pdf; pdf zu bild","high","Low overlap risk"
"/de/tools/remove-annotations","tool-page","anmerkungen entfernen","remove comments pdf; remove highlights pdf; remove links pdf; pdf anmerkungen lÃ¶schen","high","Low overlap risk"
"/de/tools/remove-blank-pages","tool-page","leerseiten entfernen","auto detect pdf; threshold setting pdf; preview pdf; pdf leerseiten lÃ¶schen","high","Low overlap risk"
"/de/tools/remove-metadata","tool-page","remove pdf metadata","clean pdf metadata; strip document metadata; pdf privacy cleanup; strip metadata","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/remove-restrictions","tool-page","remove restrictions","remove password pdf; remove security pdf; unlock pdf pdf; remove pdf restrictions","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/repair-pdf","tool-page","repair pdf file","fix broken pdf; corrupt pdf repair; pdf wont open fix; pdf reparieren","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/reverse-pages","tool-page","seitenreihenfolge umkehren","reverse order pdf; batch process pdf; pdf umkehren; seiten spiegeln","high","Low overlap risk"
"/de/tools/rotate-custom","tool-page","eigener drehwinkel","custom angle pdf; selected pages pdf; preview pdf; pdf drehen winkel","high","Low overlap risk"
"/de/tools/rotate-pdf","tool-page","rotate pdf","90 degree pdf; 180 degree pdf; 270 degree pdf; turn pdf pages","high","Low overlap risk"
"/de/tools/sanitize-pdf","tool-page","sanitize pdf","remove metadata pdf; remove annotations pdf; remove scripts pdf; clean pdf","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/sign-pdf","tool-page","sign pdf in browser","add signature to pdf; draw signature on pdf; pdf signature tool; pdf unterschreiben","high","Low overlap risk"
"/de/tools/split-pdf","tool-page","split pdf pages","extract pages from pdf; separate pdf pages; split pdf in browser; pdf teilen","high","Maintain comparison links and monitor sibling intent overlap."
"/de/tools/svg-to-pdf","tool-page","svg in pdf","vector quality pdf; multiple files pdf; page size pdf; vektorgrafik zu pdf","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/table-of-contents","tool-page","inhaltsverzeichnis erstellen","generate toc pdf; from bookmarks pdf; custom style pdf; pdf inhaltsverzeichnis","high","Low overlap risk"
"/de/tools/text-color","tool-page","textfarbe Ã¤ndern","change text color pdf; all text pdf; selected text pdf; pdf textfarbe Ã¤ndern","high","Low overlap risk"
"/de/tools/tiff-to-pdf","tool-page","tiff to pdf","multi page tiff pdf; high quality pdf; page size pdf; convert tiff","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/txt-to-pdf","tool-page","text in pdf","font selection pdf; page size pdf; margins pdf; txt in pdf","high","Low overlap risk"
"/de/tools/validate-signature","tool-page","signatur validieren","verify signatures pdf; certificate info pdf; integrity check pdf; pdf signatur validieren","high","Low overlap risk"
"/de/tools/view-metadata","tool-page","view metadata","view properties pdf; view author pdf; view dates pdf; pdf metadata","high","Low overlap risk"
"/de/tools/webp-to-pdf","tool-page","webp in pdf","multiple images pdf; page size pdf; quality pdf; google bildformat konvertieren","high","Expand unique query-first copy and dedicated SEO override."
"/de/tools/xps-to-pdf","tool-page","xps to pdf","preserve layout pdf; high fidelity pdf; vector graphics pdf; convert xps","high","Low overlap risk"
"/de/workflow","workflow","pdf workflow builder","browser pdf workflow; repeat pdf tasks; client side pdf workflow; OpenToolsKit","low","Low overlap risk"
"/en","homepage","browser pdf tools","private pdf tools; local pdf tools; pdf tools without upload; OpenToolsKit","medium","Low overlap risk"
"/en/about","trust-page","about opentoolskit","opentoolskit agpl; browser side file tools; private utility platform; OpenToolsKit","medium","Low overlap risk"
"/en/contact","trust-page","opentoolskit support","opentoolskit github; opentoolskit source code; agpl source availability; OpenToolsKit","medium","Low overlap risk"
"/en/faq","trust-page","opentoolskit faq","browser pdf tools faq; pdf privacy faq; local pdf processing questions; OpenToolsKit","medium","Low overlap risk"
"/en/privacy","trust-page","browser side file processing privacy policy","opentoolskit privacy policy; local pdf processing privacy; pdf tools privacy; OpenToolsKit","medium","Low overlap risk"
"/en/tools","tools-directory","pdf tool directory","pdf tools list; online pdf tools without upload; browser pdf toolkit; OpenToolsKit","medium","Low overlap risk"
"/en/tools/add-attachments","tool-page","add attachments","embed files pdf; multiple attachments pdf; any format pdf; pdf attachments","high","Low overlap risk"
"/en/tools/add-blank-page","tool-page","add blank page","insert position pdf; page size pdf; multiple pages pdf; insert page","high","Low overlap risk"
"/en/tools/add-stamps","tool-page","add stamps","image stamps pdf; preset stamps pdf; custom position pdf; pdf stamps","high","Low overlap risk"
"/en/tools/add-watermark","tool-page","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; add watermark","high","Low overlap risk"
"/en/tools/alternate-merge","tool-page","alternate merge","alternate pages pdf; preserve bookmarks pdf; custom order pdf; interleave pdf","high","Low overlap risk"
"/en/tools/background-color","tool-page","background color","custom color pdf; all pages pdf; selected pages pdf; pdf background color","high","Low overlap risk"
"/en/tools/bmp-to-pdf","tool-page","bmp to pdf","multiple images pdf; page size pdf; compression pdf; convert bmp","high","Expand unique query-first copy and dedicated SEO override."
"/en/tools/bookmark","tool-page","edit bookmarks","add bookmarks pdf; edit bookmarks pdf; import bookmarks pdf; pdf bookmarks","high","Low overlap risk"
"/en/tools/category/convert-from-pdf","category-hub","convert pdf to other formats","pdf to image browser; pdf to docx browser; pdf export tools; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
